"station","NAME","LATITUDE","LONGITUDE"
"72219404896","RANTOUL NATIONAL AVIATION CENTER F ELLIOTT FIELD AIRPORT, IL US","40.29333","-88.14222"
"72219503888","ATLANTA FULTON CO AIRPORT, GA US","33.77759","-84.52464"
"72219653863","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","33.87835","-84.29802"
"72219753819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896"
"72219863819","BOONE WATAUGA CO HOSPITAL HELIPORT, NC US","36.2","-81.65"
"72219953956","TAHLEQUAH MUNICIPAL AIRPORT, OK US","35.92889","-95.00444"
"72220012832","APALACHICOLA AIRPORT, FL US","29.72681","-85.02481"
"72220103723","SANFORD LEE CO REGIONAL AIRPORT, NC US","35.58222","-79.10111"
"72220212985","GARNER FIELD AIRPORT, TX US","29.21139","-99.74361"
"72220303041","MONARCH PASS, CO US","38.48333","-106.31667"
"72220404996","SAVANNA TRI TOWNSHIP AIRPORT, IL US","42.04583","-90.10806"
"72220804224","EASTSOUND ORCAS ISLAND AIRPORT, WA US","48.70833","-122.91056"
"72220912986","CALHOUN CO AIRPORT, TX US","28.65417","-96.68139"
"72221013858","VALPARAISO EGLIN AFB, FL US","30.48333","-86.51667"
"72221194087","THEDFORD THOMAS CO AIRPORT, NE US","41.96444","-100.56861"
"72221292814","ST AUGUSTINE AIRPORT, FL US","29.95917","-81.33972"
"72221312819","LEESBURG MUNICIPAL AIRPORT, FL US","28.82143","-81.80963"
"72221403070","DUMAS MOORE CO AIRPORT, TX US","35.85806","-102.01306"
"72221513884","CRESTVIEW FAA AP, FL US","30.77715","-86.51938"
"72221699999","NORTH AF AUX, SC US","33.615","-81.084444"
"72221763881","DUBLIN MUNICIPAL AIRPORT, GA US","32.56444","-82.98528"
"72221800356","CAMBRIDGE DORCHESTER AIRPORT, MD US","38.533","-76.033"
"72221999999","SHELL AHP, AL US","31.362669","-85.849383"
"72222099999","PENSACOLA FL, US","30.4833333","-87.1833333"
"72222100444","DIXON AIRPORT, WY US","41.03744","-107.49252"
"72222313899","PENSACOLA REGIONAL AIRPORT, FL US","30.47612","-87.18575"
"72222503855","PENSACOLA FOREST SHERMAN NAS, FL US","30.35","-87.31667"
"72222693841","WHITING FIELD NAS, FL US","30.71667","-87.01667"
"72223013894","MOBILE REGIONAL AIRPORT, AL US","30.68819","-88.24598"
"72223100357","HAMILTON MUNICIPAL AIRPORT, TX US","31.666","-98.149"
"72223513838","MOBILE DOWNTOWN AIRPORT, AL US","30.61465","-88.06301"
"72223863873","OZARK FORT RUCKER, AL US","31.35","-85.66667"
"72223953861","FORT RUCKER LOWE ARMY HELIPORT, AL US","31.35583","-85.75111"
"72224154925","WAYNE MUNICIPAL AIRPORT, NE US","42.24222","-96.98306"
"72224303738","ROCKINGHAM HAMLET AIRPORT, NC US","34.89111","-79.75917"
"72224400358","COLLEGE PARK AIRPORT, MD US","38.981","-76.922"
"72224603844","DUKE FIELD AAFB, FL US","30.65","-86.53333"
"72224754785","SOMERSET AIRPORT, NJ US","40.62406","-74.66898"
"72224800359","SOUTHLAND FIELD AIRPORT, LA US","30.131","-93.376"
"72224963887","MIDDLETOWN HOOK FIELD MUNICIPAL AIRPORT, OH US","39.53111","-84.39528"
"72225013829","FORT BENNING LAWSON FIELD, GA US","32.337322","-84.991283"
"72225153958","RUSTON REGIONAL AIRPORT, LA US","32.51444","-92.58833"
"72225254923","CANBY MYERS FIELD AIRPORT, MN US","44.72944","-96.26611"
"72225353992","BASTROP MOREHOUSE MEMORIAL AIRPORT, LA US","32.75611","-91.88056"
"72225593842","COLUMBUS METROPOLITAN AIRPORT, GA US","32.51625","-84.94218"
"72225664774","MARSHFIELD MUNICIPAL AIRPORT, MA US","42.09833","-70.67222"
"72226013895","MONTGOMERY AIRPORT, AL US","32.2997","-86.40745"
"72226100360","OKEECHOBEE CO AIRPORT, FL US","27.267","-80.85"
"72226513821","MAXWELL AFB, AL US","32.38333","-86.35"
"72226699999","CRAIG FIELD, AL US","32.343947","-86.987803"
"72226703878","TROY MUNICIPAL AIRPORT, AL US","31.85742","-86.01025"
"72226813839","DOTHAN REGIONAL AIRPORT, AL US","31.31767","-85.44324"
"72226903850","CAIRNS FIELD FORT RUCKER, AL US","31.26667","-85.71667"
"72227013864","MARIETTA DOBBINS AFB, GA US","33.91667","-84.51667"
"72227454939","CENTERVILLE MUNICIPAL AIRPORT, IA US","40.684","-92.901"
"72227553843","ANDALUSIA OPP AIRPORT, AL US","31.30614","-86.39018"
"72227653820","EVERGREEN MIDDLETON FIELD, AL US","31.41912","-87.04844"
"72227953852","DECATUR PRYOR FIELD, AL US","34.65798","-86.94343"
"72228013876","BIRMINGHAM AIRPORT, AL US","33.56545","-86.7449"
"72228403892","AUBURN OPELIKA AIRPORT, AL US","32.61611","-85.43333"
"72228503896","GADSDEN MUNICIPAL AIRPORT, AL US","33.96667","-86.08333"
"72228693806","TUSCALOOSA AIRPORT ASOS, AL US","33.21217","-87.61552"
"72228713871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788"
"72229100470","PLATTSMOUTH MUNICIPAL AIRPORT, NE US","40.94836","-95.91735"
"72229499999","GRAND CHENIER LITTLE PECAN ISLAND ARPT, LA US","29.7996806","-92.803536"
"72230053864","ALABASTER SHELBY CO AIRPORT ASOS, AL US","33.17835","-86.78178"
"72231012916","NEW ORLEANS AIRPORT, LA US","29.99755","-90.27772"
"72231203908","HAMMOND MUNICIPAL AIRPORT, LA US","30.52083","-90.4175"
"72231453915","NEW IBERIA AIRPORT ACADIANA REGIONAL, LA US","30.02916","-91.88456"
"72231612958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667"
"72231953943","NATCHITOCHES REGIONAL AIRPORT, LA US","31.73583","-93.09917"
"72232013970","BATON ROUGE METRO AIRPORT, LA US","30.53782","-91.14681"
"72232200361","GLASGOW MUNICIPAL AIRPORT, KY US","37.033","-85.95"
"72232300362","GATESVILLE MUNICIPAL AIRPORT, TX US","31.417","-97.8"
"72232403071","MIDLAND AIRPARK, TX US","32.03639","-102.10111"
"72232912936","PATTERSON, LA US","29.71667","-91.33333"
"72233053865","SLIDELL AIRPORT, LA US","30.34355","-89.82237"
"72233154941","IOWA FALLS MUNICIPAL AIRPORT, IA US","42.47138","-93.20707"
"72233254953","TOMAHAWK REGIONAL AIRPORT, WI US","45.46917","-89.80556"
"72233303069","SAGUACHE MUNICIPAL AIRPORT, CO US","38.09722","-106.16889"
"72233403976","DE RIDDER BEAUREGARD PARISH AIRPORT, LA US","30.83333","-93.33333"
"72233812994","HEBBRONVILLE JIM HOGG CO AIRPORT, TX US","27.34944","-98.73694"
"72234013865","MERIDIAN KEY FIELD, MS US","32.33483","-88.75073"
"72234192822","ORMOND BEACH MUNICIPAL AIRPORT, FL US","29.29583","-81.1125"
"72234254931","TRACY MUNICIPAL AIRPORT, MN US","44.24917","-95.60722"
"72234354826","SOUTH HAVEN AREA REGIONAL AIRPORT, MI US","42.35083","-86.25611"
"72234499999","LOUISVILLE WINSTON CO, MS US","33.146208","-89.062481"
"72234503866","MERIDIAN NAAS, MS US","32.55","-88.56667"
"72234654824","OWOSSO COMMUNITY AIRPORT, MI US","42.99306","-84.13889"
"72234853808","LAUREL HATTIESBURG PINE BELT REGIONAL AIRPORT, MS US","31.46667","-89.33333"
"72234999999","PICAYUNE MUNICIPAL, MS US","30.487483","-89.651194"
"72235003940","JACKSON INTERNATIONAL AIRPORT, MS US","32.31982","-90.07778"
"72235112953","WHARTON REGIONAL AIRPORT, TX US","29.26611","-96.0075"
"72235413927","JACKSON HAWKINS FIELD, MS US","32.33756","-90.2214"
"72235593999","VICKSBURG, MS US","32.23333","-90.93333"
"72235703961","NATCHEZ ADAM CO AIRPORT, MS US","31.61667","-91.28333"
"72235893919","MCCOMB AIRPORT, MS US","31.18228","-90.47207"
"72236192808","NEW SMYRNA BEACH MUNICIPAL AIRPORT, FL US","29.05417","-80.94833"
"72236293937","SULPHUR SPRINGS MUNICIPAL AIRPORT, TX US","33.16667","-95.61667"
"72236323098","ROCKSPRINGS, TX US","29.94667","-100.17333"
"72236423903","TUNICA MUNICIPAL AIRPORT, MS US","34.68111","-90.34667"
"72236700363","SKYHAVEN AIRPORT, MO US","38.783","-93.8"
"72236800364","THOMAS P STAFFORD AIRPORT, OK US","35.55","-98.667"
"72239003931","FORT POLK ARMY AIR FIELD, LA US","31.05","-93.18333"
"72240003937","LAKE CHARLES REGIONAL AIRPORT, LA US","30.12551","-93.22771"
"72240312968","SALT POINT, LA US","29.559027","-91.525054"
"72240413941","LAKE CHARLES CHENNAULT INTERNATIONAL AIRPORT, LA US","30.21028","-93.14333"
"72240513976","LAFAYETTE REGIONAL AIRPORT, LA US","30.19859","-91.98957"
"72240612927","HOUMA TERREBONNE AIRPORT, LA US","29.56639","-90.66028"
"72241012917","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","29.95205","-94.02616"
"72241612971","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","29.70887","-98.04585"
"72242012923","GALVESTON SCHOLES FIELD, TX US","29.27036","-94.86421"
"72242712975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423"
"72242953910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628"
"72243012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072"
"72243612906","HOUSTON ELLINGTON AFB, TX US","29.61667","-95.16667"
"72244012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212"
"72244453902","CONROE MONTGOMERY CO AIRPORT, TX US","30.36109","-95.41757"
"72244693987","LUFKIN ANGELINA CO AIRPORT, TX US","31.23593","-94.75468"
"72244753903","HUNTSVILLE MUNICIPAL AIRPORT, TX US","30.74432","-95.58657"
"72244813972","TYLER POUNDS FIELD, TX US","32.3587","-95.404"
"72246953912","CORSICANA CAMPBELL FIELD, TX US","32.03155","-96.39936"
"72247003901","LONGVIEW E TX REGIONAL AIRPORT, TX US","32.39094","-94.71396"
"72247953907","ARLINGTON MUNICIPAL AIRPORT, TX US","32.65832","-97.09509"
"72248013957","SHREVEPORT AIRPORT, LA US","32.4473","-93.8244"
"72248453905","SHREVEPORT DOWNTOWN AIRPORT, LA US","32.53984","-93.74616"
"72248513944","SHREVEPORT BARKSDALE AFB, LA US","32.5","-93.66667"
"72248613942","MONROE REGIONAL AIRPORT, LA US","32.51552","-92.02995"
"72248713935","ALEXANDRIA ESLER FIELD, LA US","31.3963","-92.28278"
"72248803996","TALLULAH VICKSBURG REGIONAL AIRPORT, LA US","32.34808","-91.02994"
"72248953911","TERRELL MUNICIPAL AIRPORT, TX US","32.71311","-96.26878"
"72249953948","NACOGDOCHES A L MANGHAM JR REGIONAL AIRPORT, TX US","31.57778","-94.70944"
"72250012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.91459","-97.42314"
"72250512904","HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US","26.2303","-97.65565"
"72250612959","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","26.17912","-98.2445"
"72250812957","PORT ISABEL CAMERON CO AIRPORT, TX US","26.15966","-97.33781"
"72251012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302"
"72251512926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158"
"72251612928","KINGSVILLE NAAS, TX US","27.50898","-97.80408"
"72251712932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507"
"72251812974","ORANGE GROVE, TX US","27.89469","-98.04252"
"72252012907","LAREDO INTERNATIONAL AIRPORT, TX US","27.53333","-99.46667"
"72252312970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198"
"72252412972","ROCKPORT ARANSAS CO AIRPORT, TX US","28.08366","-97.04669"
"72252612947","COTULLA LA SALLE CO AIRPORT, TX US","28.45854","-99.22275"
"72252712976","ANGLETON LAKE JACKSON BRAZORIA CO AIRPORT, TX US","29.11536","-95.46323"
"72253012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395"
"72253312962","HONDO MUNICIPAL AIRPORT, TX US","29.36013","-99.17423"
"72253512909","SAN ANTONIO KELLY FIELD AFB, TX US","29.38333","-98.58333"
"72253612911","RANDOLPH AFB, TX US","29.5325","-98.2623"
"72253712961","KERRVILLE MUNICIPAL AIRPORT, TX US","29.98333","-99.08333"
"72253912979","SAN MARCOS MUNICIPAL AIRPORT, TX US","29.89083","-97.86444"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989"
"72254153914","MCKINNEY MUNICIPAL AIRPORT, TX US","33.18286","-96.58988"
"72254203999","BURNET MUNICIPAL AIRPORT, TX US","30.74067","-98.23539"
"72254312977","HOUSTON SUGARLAND MEM, TX US","29.61971","-95.65748"
"72254413958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604"
"72254753942","GEORGETOWN MUNICIPAL AIRPORT, TX US","30.67917","-97.67944"
"72255012912","VICTORIA REGIONAL AIRPORT, TX US","28.86245","-96.9301"
"72255293929","GAINESVILLE MUNICIPAL AIRPORT, TX US","33.65139","-97.19694"
"72255512935","PALACIOS MUNICIPAL AIRPORT, TX US","28.7248","-96.25353"
"72256013959","WACO REGIONAL AIRPORT, TX US","31.61796","-97.2283"
"72256199999","TSTC WACO, TX US","31.637831","-97.074139"
"72256353952","WACO MCGREGOR EXECUTIVE AIRPORT, TX US","31.48472","-97.31639"
"72257003933","FORT HOOD, TX US","31.13333","-97.71667"
"72257503972","KILLEEN MUNICIPAL AIRPORT, TX US","31.08333","-97.68333"
"72257603902","ROBERT GRAY ARMY AIR FIELD, TX US","31.06667","-97.83333"
"72257793984","TEMPLE DRAUGHTON MIL, TX US","31.15","-97.41667"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583"
"72258793955","PARIS, TX US","33.63333","-95.45"
"72258813926","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","33.06778","-96.06528"
"72258903991","DENTON MUNICPAL AIRPORT, TX US","33.20883","-97.19922"
"72259003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196"
"72259303985","DALLAS FORT WORTH SPINKS AIRPORT, TX US","32.565","-97.30806"
"72259453909","FORT WORTH ALLIANCE AIRPORT, TX US","32.99434","-97.32034"
"72259513911","FORT WORTH NAS, TX US","32.76667","-97.45"
"72259793985","MINERAL WELLS AIRPORT, TX US","32.78155","-98.06023"
"72259803970","DALLAS ADDISON AIRPORT, TX US","32.96861","-96.83639"
"72259903971","DALLAS REDBIRD AIRPORT, TX US","32.67816","-96.86771"
"72260003969","STEPHENVILLE CLARK FIELD, TX US","32.21528","-98.1775"
"72261022010","DEL RIO INTERNATIONAL AIRPORT, TX US","29.3784","-100.92704"
"72261522001","DEL RIO LAUGHLIN AFB, TX US","29.36667","-100.78333"
"72261603032","DRYDEN TERRELL CO AIRPORT, TX US","30.048172","-102.21266"
"72261823091","FORT STOCKTON PECOS CO AIRPORT, TX US","30.91193","-102.91714"
"72263023034","SAN ANGELO MATHIS FIELD AIRPORT, TX US","31.35172","-100.4948"
"72263793046","CANADIAN, TX US","35.9","-100.4"
"72264093035","MARFA MUNICIPAL AIRPORT, TX US","30.37139","-104.01667"
"72264803031","ODESSA SCHLEMEYER FIELD, TX US","31.925","-102.38743"
"72265023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859"
"72265623040","WINK FAA AIRPORT, TX US","31.78011","-103.2017"
"72266013962","ABILENE REGIONAL AIRPORT, TX US","32.41063","-99.68208"
"72266693943","BROWNWOOD MUNICIPAL AIRPORT, TX US","31.8","-98.95"
"72267023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","33.66578","-101.8233"
"72267603035","ARTESIA MUNICIPAL AIRPORT, NM US","32.8525","-104.4675"
"72267703027","CLINES CORNERS, NM US","35.003027","-105.662781"
"72267823052","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","36.74177","-104.50764"
"72268023009","ROSWELL INDUSTRIAL AIR PARK, NM US","33.30735","-104.50817"
"72268393083","RUIDOSO SIERRA BLANCA AIRPORT, NM US","33.45","-105.51667"
"72268623008","CLOVIS CANNON AFB, NM US","34.38333","-103.31667"
"72268793033","CAVERN CITY AIRPORT, NM US","32.33355","-104.25846"
"72268893034","HOBBS FAA, NM US","32.6933","-103.2125"
"72268923077","CLOVIS MUNICIPAL AIRPORT, NM US","34.43333","-103.08333"
"72269100366","CLAXTON EVANS CO AIRPORT, GA US","32.2","-81.87"
"72269200367","WARRENTON FAUQUIER AIRPORT, VA US","38.586","-77.711"
"72269393097","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","32.83972","-105.99056"
"72269593041","LAS CRUCES MUNICIPAL AIRPORT, NM US","32.28333","-106.91667"
"72270023044","EL PASO INTERNATIONAL AIRPORT, TX US","31.81234","-106.37737"
"72270499999","BIGGS ARMY AIR FIELD FORT BLISS TEXAS USA, TX US","31.849528","-106.380039"
"72271093045","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","33.23685","-107.26849"
"72272093026","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","31.4583","-109.6061"
"72272193063","SILVER CITY GRANT CO AIRPORT, NM US","32.63333","-108.16667"
"72272523078","DEMING MUNICIPAL AIRPORT, NM US","32.25923","-107.72056"
"72272803196","NOGALES INTERNATIONAL AIRPORT, AZ US","31.42076","-110.84655"
"72273003124","FORT HUACHUCA SIERRA VISTA MUNICIPAL AIRPORT, AZ US","31.58833","-110.34417"
"72274023160","TUCSON INTERNATIONAL AIRPORT, AZ US","32.13153","-110.95638"
"72274523109","DAVIS MONTHAN AFB, AZ US","32.16667","-110.88333"
"72274793084","SAFFORD MUNICIPAL AIRPORT, AZ US","32.85654","-109.63603"
"72274803914","CASA GRANDE MUNICIPAL AIRPORT, AZ US","32.95","-111.76667"
"72274953128","CHANDLER MUNICIPAL AIRPORT, AZ US","33.26889","-111.81278"
"72276403029","WINDOW ROCK AIRPORT, AZ US","35.65708","-109.06028"
"72278023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365"
"72278199999","HENRY CO, TN US","36.338226","-88.382878"
"72278303185","MESA FALCON FIELD, AZ US","33.46588","-111.72121"
"72278403184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","33.69021","-112.06616"
"72278523111","PHOENIX LUKE AFB, AZ US","33.55","-112.36667"
"72278623104","PHOENIX WILLIAMS GATEWAY AIRPORT, AZ US","33.3","-111.66667"
"72278753126","GLENDALE MUNICIPAL AIRPORT, AZ US","33.52722","-112.295"
"72278803186","PHOENIX GOODYEAR AIRPORT, AZ US","33.41667","-112.38333"
"72278903192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","33.61234","-111.92317"
"72281023199","EL CENTRO NAF, CA US","32.83241","-115.66377"
"72281353146","FORT HUACHUCA PIONEER AIRFIELD, AZ US","31.60563","-110.42809"
"72281703068","BULLSEYE AUXILIARY AIRFIELD USAFA, CO US","38.76667","-104.3"
"72282003949","PEASON RIDGE RANGE, LA US","31.35694","-93.17603"
"72282153988","FORT POLK FULLERTON LANDING STRIP, LA US","31.0217","-92.9107"
"72282303749","CAMP DAVID, MD US","39.645","-77.468"
"72285700368","WALHALLA MUNICIPAL AIRPORT, ND US","48.941","-97.903"
"72286023119","MARCH AFB, CA US","33.9","-117.25"
"72286699999","SAN BERNARDINO INTERNATIONAL, CA US","34.095353","-117.234875"
"72286893138","PALM SPRINGS ASOS, CA US","33.82216","-116.50433"
"72286903171","RIVERSIDE MUNICIPAL AIRPORT, CA US","33.95282","-117.43523"
"72287493134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911"
"72288023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543"
"72288593197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712"
"72288623130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146"
"72288703180","LA VERNE BRACKETT FIELD, CA US","34.1","-117.78333"
"72289523243","LOMPOC AIRPORT, CA US","34.66667","-120.46667"
"72289793206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","35.23815","-120.64406"
"72289903179","CHINO AIRPORT, CA US","33.97563","-117.62487"
"72290023188","SAN DIEGO INTERNATIONAL AIRPORT, CA US","32.7336","-117.1831"
"72290303131","SAN DIEGO MONTGOMERY FIELD, CA US","32.81453","-117.13747"
"72290403178","SAN DIEGO BROWN FIELD, CA US","32.57583","-116.99391"
"72290693112","NORTH ISLAND NAS, CA US","32.69219","-117.20983"
"72290753143","GILLESPIE FIELD AIRPORT, CA US","32.82611","-116.9725"
"72290993115","IMPERIAL BEACH REAM FIELD NAS, CA US","32.56797","-117.11715"
"72291093116","SAN NICOLAS ISLAND, CA US","33.23377","-119.45591"
"72292023191","AVALON CATALINA AIRPORT, CA US","33.40419","-118.41456"
"72292593117","SAN CLEMENTE ISLAND NAAS, CA US","33.02333","-118.58806"
"72292603154","CAMP PENDLETON MCAS, CA US","33.30424","-117.35508"
"72292703177","CARLSBAD MCCLELLAN PALOMAR AIRPORT, CA US","33.12993","-117.27651"
"72292800369","MCOLF CAMP PENDLETON RED BEACH AIRPORT, CA US","33.286","-117.456"
"72293193107","SAN DIEGO MIRAMAR NAS, CA US","32.86667","-117.13333"
"72293453121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21946","-117.34962"
"72295023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866"
"72295303183","MOJAVE AIRPORT, CA US","35.06667","-118.15"
"72295503174","TORRANCE, CA US","33.80338","-118.33961"
"72295603167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291"
"72297023129","LONG BEACH DAUGHERTY AIRPORT, CA US","33.81177","-118.14718"
"72297263878","LITCHFIELD MUNICIPAL AIRPORT, IL US","39.1625","-89.67472"
"72297553141","LOS ALAMITOS ARMY AIR FIELD, CA US","33.79","-118.05194"
"72297603166","FULLERTON MUNICIPAL AIRPORT, CA US","33.87154","-117.98561"
"72297793184","SANTA ANA JOHN WAYNE AIRPORT, CA US","33.67975","-117.86746"
"72301003810","HICKORY FAA AIRPORT, NC US","35.74205","-81.38225"
"72302013748","WILMINGTON INTERNATIONAL AIRPORT, NC US","34.26678","-77.89987"
"72303013714","FAYETTEVILLE POPE AFB, NC US","35.17389","-79.00889"
"72303493747","FORT BRAGG MACKALL ARMY AIR FIELD, NC US","35.03333","-79.5"
"72303593740","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","34.98953","-78.88004"
"72303793765","BEAUFORT MICHAEL J. SMITH FIELD, NC US","34.73258","-76.65659"
"72304613766","MANTEO, NC US","35.9172","-75.7024"
"72305563816","STATESVILLE MUNICIPAL AIRPORT, NC US","35.765","-80.95667"
"72306013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","35.89227","-78.78194"
"72306200370","PINEY ISLAND, NC US","35.02","-76.46"
"72306513783","GREENVILLE PITT GREENVILLE AIRPORT, NC US","35.63333","-77.38333"
"72306613713","GOLDSBORO SEYMOUR JOHNSON AFB, NC US","35.3444","-77.9647"
"72306793726","KINSTON STALLINGS FIELD, NC US","35.31667","-77.63333"
"72306893759","ROCKY MOUNT WILSON AIRPORT, NC US","35.85023","-77.89511"
"72306993753","JACKSONVILLE ALBERT ELLIS AIRPORT, NC US","34.83333","-77.61667"
"72307013786","ELIZABETH CITY COAST GUARD AIR STATION, NC US","36.25771","-76.1716"
"72307403703","EDENTON NORTHEAST REGIONAL AIRPORT, NC US","36.0275","-76.56694"
"72307513769","OCEANA NAS, VA US","36.81667","-76.03333"
"72307993796","AHOSKIE TRI CO AIRPORT, NC US","36.2975","-77.17083"
"72308013737","NORFOLK INTERNATIONAL AIRPORT, VA US","36.90371","-76.19266"
"72308313763","FRANKLIN MUNICIPAL JOHN BEVERLY ROSE AIRPORT, VA US","36.69806","-76.90306"
"72308493775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484"
"72308513750","NORFOLK NAS, VA US","36.93746","-76.28926"
"72308693741","NEWPORT NEWS INTERNATIONAL AIRPORT, VA US","37.13216","-76.49399"
"72308793735","FORT EUSTIS FELKER ARMY AIR FIELD, VA US","37.13333","-76.6"
"72309013754","HAVELOCK CHERRY POINT MCAS, NC US","34.9","-76.88333"
"72309593719","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","35.06836","-77.04783"
"72309693727","NEW RIVER MCAF, NC US","34.70842","-77.43966"
"72309893798","CULPEPER REGIONAL AIRPORT, VA US","38.52667","-77.85861"
"72310013883","COLUMBIA METROPOLITAN AIRPORT, SC US","33.94225","-81.11802"
"72310453867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","33.97198","-80.99383"
"72310503858","EASTOVER MCENTIRE ANG, SC US","33.96667","-80.8"
"72310613744","FLORENCE REGIONAL AIRPORT, SC US","34.18773","-79.73079"
"72310700371","SANTEE COOPER REGIONAL AIRPORT, SC US","33.587","-80.209"
"72310813776","LUMBERTON REGIONAL AIRPORT, NC US","34.60817","-79.059"
"72310993782","LAURINBURG MAXTON AIRPORT, NC US","34.79132","-79.36831"
"72311013873","ATHENS BEN EPPS AIRPORT, GA US","33.94773","-83.32736"
"72311403715","LOUISA CO FREEMAN FIELD AIRPORT, VA US","38.00972","-77.97"
"72311553854","ORANGEBURG MUNICIPAL AIRPORT, SC US","33.463771","-80.853458"
"72311603742","DARLINGTON CO JETPORT AIRPORT, SC US","34.46583","-79.89028"
"72311753871","ROCK HILL YORK CO AIRPORT, SC US","34.9836","-81.05622"
"72311853850","CLEMSON OCONEE CO AIRPORT, SC US","34.67221","-82.88143"
"72311913886","GREENVILLE DOWNTOWN AIRPORT, SC US","34.84872","-82.35006"
"72312003870","GRNVL SPART INTERNATIONAL AIRPORT, SC US","34.90614","-82.21253"
"72312263889","GREENVILLE DONALDSON CENTER AIRPORT, SC US","34.75833","-82.37639"
"72312314886","KINGS LAND O LAKES AIRPORT, WI US","46.15","-89.21667"
"72312453874","GREENWOOD CO AIRPORT, SC US","34.25394","-82.15265"
"72312699999","SPARTANBURG DOWNTOWN MEM, SC US","34.915722","-81.9565"
"72313993729","CAPE HATTERAS BILLY MITCHELL FIELD, NC US","35.23238","-75.62223"
"72314013881","CHARLOTTE DOUGLAS AIRPORT, NC US","35.22254","-80.95433"
"72314303720","MOORE CO AIRPORT, NC US","35.23722","-79.39111"
"72314453890","RUTHERFORD CO MARCHMAN FIELD AIRPORT, NC US","35.42806","-81.935"
"72314653892","JEFFERSON ASHE CO AIRPORT, NC US","36.43222","-81.41944"
"72314753870","GASTONIA MUNICIPAL AIRPORT, NC US","35.1968","-81.15552"
"72314863859","MORGANTON LENOIR FOOTHILLS REGIONAL AIRPORT, NC US","35.82139","-81.61056"
"72315003812","ASHEVILLE REGIONAL AIRPORT, NC US","35.43178","-82.53787"
"72315663812","SALISBURY ROWAN CO AIRPORT, NC US","35.64583","-80.52028"
"72316013870","ALMA BACON CO AIRPORT, GA US","31.54006","-82.50735"
"72316563821","WILKES CO AIRPORT, NC US","36.22278","-81.09833"
"72317013723","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","36.0969","-79.94316"
"72317153144","EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US","34.98833","-117.86472"
"72317493783","BURLINGTON ALAMANCE REGIONAL AIRPORT, NC US","36.04751","-79.47375"
"72317763807","MOUNT AIRY SURRY CO AIRPORT, NC US","36.45972","-80.55278"
